get,class,nThreads,totalTime
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,213
0,class java.util.concurrent.CopyOnWriteArrayList,256,218
0,class java.util.concurrent.CopyOnWriteArrayList,256,214
0,class java.util.concurrent.CopyOnWriteArrayList,256,216
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,221
0,class java.util.concurrent.CopyOnWriteArrayList,256,232
0,class java.util.concurrent.CopyOnWriteArrayList,256,221
0,class java.util.concurrent.CopyOnWriteArrayList,256,218
0,class java.util.concurrent.CopyOnWriteArrayList,256,216
0,class java.util.concurrent.CopyOnWriteArrayList,256,219
0,class java.util.concurrent.CopyOnWriteArrayList,256,214
0,class java.util.concurrent.CopyOnWriteArrayList,256,214
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,219
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,225
0,class java.util.concurrent.CopyOnWriteArrayList,256,223
0,class java.util.concurrent.CopyOnWriteArrayList,256,213
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,265
0,class java.util.concurrent.CopyOnWriteArrayList,256,249
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,221
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,223
0,class java.util.concurrent.CopyOnWriteArrayList,256,218
0,class java.util.concurrent.CopyOnWriteArrayList,256,221
0,class java.util.concurrent.CopyOnWriteArrayList,256,218
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,219
0,class java.util.concurrent.CopyOnWriteArrayList,512,226
0,class java.util.concurrent.CopyOnWriteArrayList,512,232
0,class java.util.concurrent.CopyOnWriteArrayList,512,234
0,class java.util.concurrent.CopyOnWriteArrayList,512,236
0,class java.util.concurrent.CopyOnWriteArrayList,512,234
0,class java.util.concurrent.CopyOnWriteArrayList,512,283
0,class java.util.concurrent.CopyOnWriteArrayList,512,233
0,class java.util.concurrent.CopyOnWriteArrayList,512,231
0,class java.util.concurrent.CopyOnWriteArrayList,512,246
0,class java.util.concurrent.CopyOnWriteArrayList,512,234
0,class java.util.concurrent.CopyOnWriteArrayList,512,233
0,class java.util.concurrent.CopyOnWriteArrayList,512,289
0,class java.util.concurrent.CopyOnWriteArrayList,512,253
0,class java.util.concurrent.CopyOnWriteArrayList,512,239
0,class java.util.concurrent.CopyOnWriteArrayList,512,293
0,class java.util.concurrent.CopyOnWriteArrayList,512,241
0,class java.util.concurrent.CopyOnWriteArrayList,512,240
0,class java.util.concurrent.CopyOnWriteArrayList,512,248
0,class java.util.concurrent.CopyOnWriteArrayList,512,236
0,class java.util.concurrent.CopyOnWriteArrayList,512,235
0,class java.util.concurrent.CopyOnWriteArrayList,512,235
0,class java.util.concurrent.CopyOnWriteArrayList,512,233
0,class java.util.concurrent.CopyOnWriteArrayList,512,227
0,class java.util.concurrent.CopyOnWriteArrayList,512,235
0,class java.util.concurrent.CopyOnWriteArrayList,512,232
0,class java.util.concurrent.CopyOnWriteArrayList,512,242
0,class java.util.concurrent.CopyOnWriteArrayList,512,232
0,class java.util.concurrent.CopyOnWriteArrayList,512,234
0,class java.util.concurrent.CopyOnWriteArrayList,512,228
0,class java.util.concurrent.CopyOnWriteArrayList,512,235
